ID,TEMPAT LAHIR,TANGGAL LAHIR,AGAMA,TAHUN MASUK,TAHUN LULUS,PRODI,KONSENTRASI,JUMLAH SEMESTER TEMPUTH,JENIS WAKTU KELAS,IPK,JENIS KELAMIN
MHS_2395,DENPASAR,12/22/1994,HINDU,2012,0,SK,Robotics & Embedded System,1,PAGI,0,L
MHS_2396,JEMBRANA,3/31/1994,HINDU,2012,0,SK,Networking & Cyber Security,13,PAGI,2.85,L
MHS_2397,PENYARINGAN,3/20/1994,HINDU,2012,0,SK,Networking & Cyber Security,11,PAGI,3.14,L
MHS_2398,DENPASAR,4/7/1994,ISLAM,2012,0,SK,Networking & Cyber Security,9,MALAM,2.14,L
MHS_2399,DENPASAR,2/28/1994,HINDU,2012,2018,SK,Networking & Cyber Security,10,PAGI,3.22,L
MHS_2400,DENPASAR,12/15/1993,KRISTEN,2012,0,SK,Networking & Cyber Security,6,PAGI,2.53,L
MHS_2401,DENPASAR,5/1/1995,HINDU,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.2,L
MHS_2402,DENPASAR,12/27/1989,KRISTEN,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.54,L
MHS_2403,DENPASAR,8/2/1985,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.64,L
MHS_2404,KLUNGKUNG,8/30/1993,HINDU,2012,2019,SK,Networking & Cyber Security,14,PAGI,3.18,L
MHS_2405,SADING,6/5/1994,HINDU,2012,2016,SK,Robotics & Embedded System,8,PAGI,3.7,L
MHS_2406,DENPASAR,12/30/1993,HINDU,2012,2017,SK,Networking & Cyber Security,11,PAGI,3.28,L
MHS_2407,DENPASAR,11/1/1994,HINDU,2012,0,SK,Networking & Cyber Security,14,PAGI,2.96,L
MHS_2408,DENPASAR,1/27/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.18,L
MHS_2409,GIANYAR,4/10/1993,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.34,L
MHS_2410,TABANAN,12/28/1993,HINDU,2012,0,SK,Networking & Cyber Security,14,MALAM,2.96,L
MHS_2411,LANGAN,4/18/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.24,L
MHS_2412,KUPANG,2/8/1980,HINDU,2012,0,SK,Networking & Cyber Security,9,MALAM,3.32,L
MHS_2413,DENPASAR,1/1/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,2.86,L
MHS_2414,TABANAN,6/30/1994,HINDU,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.14,L
MHS_2415,DENPASAR,1/6/1994,HINDU,2012,2015,SK,Networking & Cyber Security,7,PAGI,3.67,L
MHS_2416,DENPASAR,8/27/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.43,P
MHS_2417,JEMBRANA,11/6/1994,BUDHA,2012,2015,SK,Networking & Cyber Security,6,PAGI,3.91,L
MHS_2418,SUMBAWA,3/13/1994,HINDU,2012,0,SK,Robotics & Embedded System,11,MALAM,2.61,L
MHS_2419,SAMBIRENTENG,8/18/1993,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.28,L
MHS_2420,KARANGASEM,12/14/1988,HINDU,2012,0,SK,Networking & Cyber Security,7,PAGI,3.23,L
MHS_2421,TABANAN,1/6/1994,HINDU,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.12,L
MHS_2422,TABANAN,10/24/1994,HINDU,2012,0,SK,Networking & Cyber Security,10,PAGI,3.22,L
MHS_2423,DENPASAR,7/22/1994,HINDU,2012,0,SK,Robotics & Embedded System,0,PAGI,0,L
MHS_2424,BANYUWANGI,5/28/1994,ISLAM,2012,0,SK,Networking & Cyber Security,9,MALAM,3,L
MHS_2425,DENPASAR,6/24/1994,HINDU,2012,0,SK,Robotics & Embedded System,7,PAGI,2.42,L
MHS_2426,BANGLI,8/27/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.29,L
MHS_2427,MALANG,2/27/1994,ISLAM,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.28,L
MHS_2428,DENPASAR,12/10/1993,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.26,L
MHS_2429,GIANYAR,11/20/1994,HINDU,2012,0,SK,Networking & Cyber Security,14,MALAM,3.29,L
MHS_2430,PIDPID,9/14/1994,HINDU,2012,0,SK,Robotics & Embedded System,1,PAGI,0.33,L
MHS_2431,BALIKPAPAN,2/8/1992,HINDU,2012,0,SK,Robotics & Embedded System,1,PAGI,3,L
MHS_2432,BANGLI,11/27/1989,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.65,L
MHS_2433,KLUNGKUNG,6/25/1987,HINDU,2012,2014,SK,Networking & Cyber Security,5,PAGI,3.44,L
MHS_2434,DENPASAR,3/23/1990,HINDU,2012,0,SK,Networking & Cyber Security,2,PAGI,2.61,L
MHS_2435,DENPASAR,1/12/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.42,L
MHS_2436,TELUGTUG,4/27/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.2,L
MHS_2437,DENPASAR,7/1/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.38,L
MHS_2438,KLUNGKUNG,10/22/1993,HINDU,2012,0,SK,Networking & Cyber Security,14,PAGI,2.88,L
MHS_2439,SUMBAWA BESAR,6/23/1992,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.17,L
MHS_2440,BADUNG,9/18/1993,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.28,L
MHS_2441,SANDING,7/18/1994,HINDU,2012,2017,SK,Networking & Cyber Security,11,PAGI,3.17,L
MHS_2442,DENPASAR,9/29/1988,HINDU,2012,2014,SK,Networking & Cyber Security,5,PAGI,3.55,L
MHS_2443,SUKAWATI,12/27/1994,HINDU,2012,0,SK,Robotics & Embedded System,11,PAGI,3.27,L
MHS_2444,AMBON,4/7/1994,KRISTEN,2012,2016,SK,Robotics & Embedded System,8,PAGI,3.7,L
MHS_2445,TABANAN,11/20/1993,HINDU,2012,0,SK,Robotics & Embedded System,3,PAGI,1.82,L
MHS_2446,CUCUKAN,11/14/1994,HINDU,2012,2019,SK,Networking & Cyber Security,14,PAGI,2.97,L
MHS_2447,DENPASAR,9/10/1993,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.56,L
MHS_2448,JEMBER,9/3/2013,ISLAM,2012,0,SK,Networking & Cyber Security,3,PAGI,2.79,L
MHS_2449,DENPASAR,11/26/1994,HINDU,2012,0,SK,Networking & Cyber Security,12,PAGI,2.87,L
MHS_2450,GIANYAR,10/29/1992,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.41,L
MHS_2451,JAKARTA PUSAT,11/1/1995,ISLAM,2012,2016,SK,Networking & Cyber Security,9,PAGI,2.94,L
MHS_2452,BOJONEGORO,9/4/1994,ISLAM,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.21,L
MHS_2453,DENPASAR,10/15/1993,HINDU,2012,0,SK,Networking & Cyber Security,4,PAGI,2.37,L
MHS_2454,DENPASAR,2/22/1995,HINDU,2012,2016,SK,Robotics & Embedded System,9,PAGI,3.49,L
MHS_2455,DENPASAR,5/13/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.29,L
MHS_2456,MOJOKERTO,9/8/1994,ISLAM,2012,2016,SK,Robotics & Embedded System,8,PAGI,3.68,L
MHS_2457,DENPASAR,12/4/1994,HINDU,2012,2017,SK,Networking & Cyber Security,10,PAGI,2.99,L
MHS_2458,DENPASAR,9/13/1994,HINDU,2012,0,SK,Robotics & Embedded System,6,PAGI,0.67,P
MHS_2459,BADUNG,3/7/1994,HINDU,2012,0,SK,Robotics & Embedded System,11,PAGI,0.23,L
MHS_2460,GIANYAR,8/9/1994,HINDU,2012,2019,SK,Networking & Cyber Security,14,PAGI,3.05,L
MHS_2461,DENPASAR,1/21/1995,HINDU,2012,0,SK,Networking & Cyber Security,8,PAGI,1.88,L
MHS_2462,DENPASAR,8/29/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.05,L
MHS_2463,DENPASAR,9/20/1994,ISLAM,2012,2018,SK,Robotics & Embedded System,11,PAGI,3.48,L
MHS_2464,JAKARTA PUSAT,11/28/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.41,L
MHS_2465,DENPASAR,1/13/1994,HINDU,2012,0,SK,Networking & Cyber Security,11,PAGI,2.11,L
MHS_2466,DENPASAR,11/5/1994,KATOLIK,2012,0,SK,Robotics & Embedded System,1,PAGI,2.56,L
MHS_2467,MATARAM,8/20/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.19,L
MHS_2468,TABANAN,12/26/1993,ISLAM,2012,0,SK,Robotics & Embedded System,6,MALAM,3.13,L
MHS_2469,BADUNG,6/6/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.42,L
MHS_2470,BADUNG,7/13/1994,ISLAM,2012,0,SK,Robotics & Embedded System,3,PAGI,1.32,L
MHS_2471,TABANAN,8/28/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.49,L
MHS_2472,MATARAM,9/11/1993,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.28,L
MHS_2473,DENPASAR,11/6/1994,HINDU,2012,0,SK,Networking & Cyber Security,11,PAGI,3.13,L
MHS_2474,TABANAN,5/3/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.65,L
MHS_2475,"CIMANGGIS, BOGOR.",11/15/1994,HINDU,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.06,L
MHS_2476,SILAKARANG,12/30/1993,HINDU,2012,2017,SK,Networking & Cyber Security,11,PAGI,3.24,L
MHS_2477,BANGLI,2/16/1993,HINDU,2012,0,SK,Robotics & Embedded System,11,PAGI,2.53,L
MHS_2478,GIANYAR,6/16/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.21,L
MHS_2479,DENPASAR,10/14/1994,HINDU,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.44,P
MHS_2480,SELANBAWAK KAJA,10/27/1993,HINDU,2012,2019,SK,Networking & Cyber Security,14,PAGI,3.15,L
MHS_2481,GIANYAR,9/30/1984,HINDU,2012,2015,SK,Networking & Cyber Security,7,PAGI,3.28,L
MHS_2482,BULELENG,4/15/1994,HINDU,2012,2017,SK,Networking & Cyber Security,11,PAGI,3.33,P
MHS_2483,KLUNGKUNG,10/28/1992,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.08,L
MHS_2484,DENPASAR,4/20/1995,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.3,L
MHS_2485,EKASARI,8/3/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.25,L
MHS_2486,KARANGASEM,1/25/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.16,L
MHS_2487,TABANAN,5/26/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.26,L
MHS_2488,DENPASAR,2/16/1994,HINDU,2012,2018,SK,Networking & Cyber Security,13,PAGI,3.18,L
MHS_2489,DENPASAR,7/19/1994,HINDU,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.04,L
MHS_2490,TOHJIWA,6/25/1994,HINDU,2012,0,SK,Networking & Cyber Security,14,PAGI,3.1,L
MHS_2491,KEDIRI,8/21/1994,HINDU,2012,0,SK,Networking & Cyber Security,14,PAGI,3.21,L
MHS_2492,GIANYAR,11/10/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.44,L
MHS_2493,DENPASAR,8/10/1993,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.29,L
MHS_2494,GIANYAR,3/21/1994,HINDU,2012,0,SK,Robotics & Embedded System,4,PAGI,1.52,L
MHS_2495,DENPASAR,8/14/1992,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.26,L
MHS_2496,KARANGASEM ,3/21/1994,HINDU,2012,0,SK,Networking & Cyber Security,12,PAGI,2.93,L
MHS_2497,PETANG,2/28/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.22,L
MHS_2498,DENPASAR,2/18/1995,ISLAM,2012,2016,SK,Robotics & Embedded System,9,PAGI,3.65,L
MHS_2499,TABANAN,12/16/1993,ISLAM,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.32,L
MHS_2500,BANGLI,7/21/1993,HINDU,2012,2018,SK,Networking & Cyber Security,13,PAGI,3.03,L
MHS_2501,BADUNG,5/12/1993,HINDU,2012,0,SK,Robotics & Embedded System,11,MALAM,3.17,L
MHS_2502,KUPANG,4/19/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.46,P
MHS_2503,DENPASAR,6/9/1993,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.11,L
MHS_2504,BADUNG,4/28/1992,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.1,L
MHS_2505,DEMAK,9/17/1994,ISLAM,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.48,L
MHS_2506,BANGLI,1/17/1995,HINDU,2012,0,SK,Networking & Cyber Security,10,PAGI,1.5,L
MHS_2507,KLUNGKUNG,12/10/1994,HINDU,2012,0,SK,Robotics & Embedded System,11,PAGI,0.91,L
MHS_2508,UJUNG PANDANG,5/1/1992,ISLAM,2012,0,SK,Robotics & Embedded System,1,PAGI,0.72,L
MHS_2509,SERIBATU,3/28/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.17,L
MHS_2510,DENPASAR,4/27/1994,HINDU,2012,2018,SK,Networking & Cyber Security,12,MALAM,3.23,L
MHS_2511,JEMBRANA,12/20/1993,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.21,L
MHS_2512,DENPASAR,6/17/1994,ISLAM,2012,0,SK,Networking & Cyber Security,10,PAGI,2.51,L
MHS_2513,BADUNG,3/31/1994,HINDU,2012,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_2514,DENPASAR,3/4/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.27,L
MHS_2515,DENPASAR,4/28/1994,KRISTEN,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.19,L
MHS_2516,PUNCAK SARI,5/1/1994,HINDU,2012,2015,SK,Networking & Cyber Security,7,PAGI,3.43,L
MHS_2517,TABANAN,3/23/1994,KATOLIK,2012,0,SK,Robotics & Embedded System,10,PAGI,0.84,L
MHS_2518,DENPASAR,4/19/1993,ISLAM,2012,0,SK,Networking & Cyber Security,14,MALAM,3.15,L
MHS_2519,PATAS,3/26/1994,ISLAM,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.02,L
MHS_2520,TABANAN,1/7/1994,HINDU,2012,2016,SK,Robotics & Embedded System,8,PAGI,3.54,L
MHS_2521,DENPASAR,4/16/1993,ISLAM,2012,0,SK,Networking & Cyber Security,12,MALAM,3.23,L
MHS_2522,DENPASAR,3/7/1987,ISLAM,2012,2019,SK,Networking & Cyber Security,14,PAGI,3.36,L
MHS_2523,KLUNGKUNG,3/21/1989,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.14,L
MHS_2524,DUSUN KELAKAHAN,11/18/1993,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.44,L
MHS_2525,PEKUTATAN,12/22/1992,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.6,L
MHS_2526,KARANGASEM,8/30/1994,HINDU,2012,0,SK,Networking & Cyber Security,12,PAGI,1.15,L
MHS_2527,JEMBRANA,10/29/1994,HINDU,2012,0,SK,Robotics & Embedded System,14,MALAM,2.03,L
MHS_2528,DENPASAR,1/5/1993,HINDU,2012,0,SK,Networking & Cyber Security,14,MALAM,3.24,L
MHS_2529,DENPASAR,7/26/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.51,L
MHS_2530,DENPASAR,6/30/1993,ISLAM,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.08,L
MHS_2531,TEMACUN,12/6/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.09,L
MHS_2532,TEJAKULA,2/5/1993,HINDU,2012,2017,SK,Networking & Cyber Security,9,PAGI,3.22,L
MHS_2533,DENPASAR,5/29/1994,ISLAM,2012,0,SK,Networking & Cyber Security,14,MALAM,3.01,L
MHS_2534,MATAHARI,5/1/1994,HINDU,2012,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_2535,DENPASAR,8/7/1989,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.2,L
MHS_2536,DENPASAR,4/24/1994,ISLAM,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.75,P
MHS_2537,DENPASAR,5/14/1994,ISLAM,2012,2016,SK,Robotics & Embedded System,9,PAGI,3.05,L
MHS_2538,BULELENG,4/8/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.28,L
MHS_2539,SUMBA BARAT,6/6/1994,KRISTEN,2012,0,SK,Networking & Cyber Security,1,PAGI,0,P
MHS_2540,MAGETAN,8/12/1993,HINDU,2012,2017,SK,Networking & Cyber Security,11,PAGI,2.91,L
MHS_2541,DENAPASAR,9/23/1993,HINDU,2012,0,SK,Networking & Cyber Security,6,MALAM,2.53,L
MHS_2542,PALU,3/10/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.54,L
MHS_2543,BANGLI,3/31/1993,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.4,L
MHS_2544,DENPASAR,2/6/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.42,P
MHS_2545,DENPASAR,4/29/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.57,L
MHS_2546,MOJOKERTO,5/26/1991,ISLAM,2012,2019,SK,Networking & Cyber Security,14,PAGI,3.66,L
MHS_2547,BADUNG,4/11/1986,HINDU,2012,2016,SK,Robotics & Embedded System,8,PAGI,3.19,L
MHS_2548,DENPASAR,1/16/1990,HINDU,2012,0,SK,Networking & Cyber Security,7,PAGI,3.55,L
MHS_2549,DENPASAR,4/20/1994,HINDU,2012,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_2550,BADUNG,8/23/1994,HINDU,2012,0,SK,Networking & Cyber Security,14,PAGI,3.08,L
MHS_2551,DENPASAR,4/3/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.36,L
MHS_2552,DENPASAR,4/12/1993,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.51,L
MHS_2553,GIANYAR,12/21/1988,HINDU,2012,2015,SK,Networking & Cyber Security,7,PAGI,3.28,L
MHS_2554,JAYAPURA,4/8/1994,KRISTEN,2012,0,SK,Networking & Cyber Security,1,PAGI,1.88,L
MHS_2555,TUMBAKBAYUH,8/2/1993,HINDU,2012,2018,SK,Robotics & Embedded System,12,PAGI,2.91,L
MHS_2556,PETANG,1/26/1994,HINDU,2012,2017,SK,Robotics & Embedded System,11,PAGI,3.36,L
MHS_2557,JEMBER,5/7/1988,ISLAM,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.66,L
MHS_2558,TABANAN,8/23/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.16,L
MHS_2559,KLUNGKUNG,4/23/1994,HINDU,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.07,L
MHS_2560,DENPASAR,11/19/1992,HINDU,2012,0,SK,Robotics & Embedded System,2,PAGI,1.95,L
MHS_2561,DENPASAR,7/20/1994,HINDU,2012,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_2562,TABANAN,9/2/1994,HINDU,2012,0,SK,Networking & Cyber Security,3,PAGI,0.59,L
MHS_2563,DENPASAR,3/14/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.18,L
MHS_2564,SITUBONDO,10/3/1994,ISLAM,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.16,L
MHS_2565,KUWUM,6/9/1993,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.64,P
MHS_2566,DOMPU,7/19/1995,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.01,L
MHS_2567,KARANGASEM,11/20/1986,HINDU,2012,2015,SK,Networking & Cyber Security,7,PAGI,3.22,L
MHS_2568,DENPASAR,2/23/1994,KATOLIK,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.22,L
MHS_2569,DENPASAR,5/20/1994,HINDU,2012,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_2570,DENPASAR,2/9/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.2,L
MHS_2571,SOGRA,7/28/1992,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.34,L
MHS_2572,SEMING,9/7/1994,HINDU,2012,2016,SK,Robotics & Embedded System,8,PAGI,3.2,L
MHS_2573,TANGGAHAN PEKEN,3/18/1995,HINDU,2012,2016,SK,Robotics & Embedded System,9,PAGI,3.18,L
MHS_2574,DENPASAR,6/7/1994,HINDU,2012,2017,SK,Networking & Cyber Security,11,PAGI,3.13,L
MHS_2575,LOMBOK TIMUR,12/31/1993,ISLAM,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.28,P
MHS_2576,DENPASAR,6/6/1992,ISLAM,2012,0,SK,Robotics & Embedded System,10,PAGI,0.62,L
MHS_2577,TEGALCANGKRING,4/5/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.36,L
MHS_2578,TUBAN,2/2/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.23,L
MHS_2579,DENPASAR,10/24/1993,HINDU,2012,0,SK,Networking & Cyber Security,14,MALAM,3.28,L
MHS_2580,TIMOR LESTE,6/2/1993,KRISTEN,2012,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_2581,PESABAN,4/27/1990,HINDU,2012,0,SK,Networking & Cyber Security,7,PAGI,3.88,L
MHS_2582,DENPASAR,5/15/1994,HINDU,2012,2019,SK,Networking & Cyber Security,14,PAGI,3.39,L
MHS_2583,MELILING KAWAN,1/16/1991,HINDU,2012,2015,SK,Networking & Cyber Security,6,PAGI,3.54,L
MHS_2584,TUBAN,5/31/1990,HINDU,2012,0,SK,Networking & Cyber Security,7,PAGI,3.2,L
MHS_2585,JEMBRANA,10/18/1988,HINDU,2012,2015,SK,Networking & Cyber Security,6,PAGI,3.37,L
MHS_2586,DENPASAR,11/25/1993,HINDU,2012,2016,SK,Robotics & Embedded System,9,PAGI,3.23,L
MHS_2587,GIANYAR,11/18/1987,HINDU,2012,0,SK,Networking & Cyber Security,6,PAGI,3.08,P
MHS_2588,BULELENG,1/31/1994,ISLAM,2012,0,SK,Networking & Cyber Security,14,MALAM,3.46,L
MHS_2589,DENPASAR,5/16/1993,HINDU,2012,0,SK,Robotics & Embedded System,5,PAGI,1.79,L
MHS_2590,DENPASAR,9/12/1988,HINDU,2012,0,SK,Robotics & Embedded System,14,PAGI,3.31,L
MHS_2591,SANDING,10/11/1993,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.09,L
MHS_2592,DENPASAR,10/10/1988,HINDU,2012,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_2593,BANGLI,3/21/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.11,L
MHS_2594,DENPASAR,6/9/1993,HINDU,2012,0,SK,Robotics & Embedded System,2,PAGI,3.19,L
MHS_2595,DENPASAR,6/30/1989,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.41,L
MHS_2596,BANGLI,1/8/1991,HINDU,2012,0,SK,Networking & Cyber Security,14,PAGI,2.99,L
MHS_2597,DENPASAR,2/3/1986,ISLAM,2012,0,SK,Networking & Cyber Security,2,PAGI,1.55,L
MHS_2598,KARANGASEM,1/31/1990,HINDU,2012,0,SK,Networking & Cyber Security,3,PAGI,3.52,L
MHS_2599,BULELENG,6/17/1992,ISLAM,2012,0,SK,Robotics & Embedded System,2,PAGI,1.73,L
MHS_2600,BANYUWANGI,10/3/1990,ISLAM,2012,0,SK,Robotics & Embedded System,11,MALAM,3.08,L
MHS_2601,JAKARTA PUSAT,10/10/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.07,L
MHS_2602,MAKARAPU,2/9/1994,KRISTEN,2012,0,SK,Networking & Cyber Security,14,PAGI,3.11,L
MHS_2603,TABANAN,1/12/1993,HINDU,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.54,P
MHS_2604,OGAN KOMERING ULU,10/5/1993,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,2.99,L
MHS_2605,FLORES TIMUR,12/29/1990,KATOLIK,2012,2018,SK,Networking & Cyber Security,10,PAGI,3.18,L
MHS_2606,TABANAN,7/29/1994,HINDU,2012,0,SK,Networking & Cyber Security,12,MALAM,1.91,L
MHS_2607,DENPASAR,7/29/1994,HINDU,2012,0,SK,Networking & Cyber Security,13,PAGI,2.91,L
MHS_2608,TANDAIROTU,6/22/1994,KATOLIK,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.65,L
MHS_2609,SUBAMIA,10/7/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.36,L
MHS_2610,JAKARTA PUSAT,8/4/1988,KRISTEN,2012,0,SK,Networking & Cyber Security,2,PAGI,1.13,L
MHS_2611,DENPASAR,5/2/1994,HINDU,2012,0,SK,Networking & Cyber Security,13,PAGI,2.94,L
MHS_2612,DENPASAR,10/23/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.26,L
MHS_2613,KARANGASEM,12/17/1993,ISLAM,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.15,L
MHS_2614,KUPANG,10/29/1992,HINDU,2012,0,SK,Robotics & Embedded System,2,PAGI,1.65,L
MHS_2615,"TIMOR LESTE, AINARO",11/7/1994,HINDU,2012,2018,SK,Networking & Cyber Security,12,MALAM,3.15,L
MHS_2616,GIANYAR,5/11/1993,HINDU,2012,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_2617,BADUNG,3/23/1993,HINDU,2012,0,SK,Networking & Cyber Security,14,PAGI,3.02,L
MHS_2618,SUMBA TIMUR,8/12/1993,KRISTEN,2012,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_2619,TABANAN,11/15/1993,HINDU,2012,0,SK,Networking & Cyber Security,1,PAGI,0.83,L
MHS_2620,MATARAM,10/8/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.33,L
MHS_2621,BULELENG,5/28/1994,HINDU,2012,2016,SK,Networking & Cyber Security,9,PAGI,3.12,L
MHS_2622,GIANYAR,1/19/1991,HINDU,2012,0,SK,Networking & Cyber Security,7,MALAM,2.14,L
MHS_2623,DENPASAR,1/6/1994,ISLAM,2012,0,SK,Networking & Cyber Security,14,MALAM,3.43,L
MHS_2624,DENPASAR,2/8/1994,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.56,L
MHS_2625,BADUNG,8/25/1995,HINDU,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.56,L
MHS_2626,DENPASAR,2/24/1994,KATOLIK,2012,2016,SK,Networking & Cyber Security,8,PAGI,3.63,L
MHS_2627,DENPASAR,12/20/1994,ISLAM,2012,2017,SK,Networking & Cyber Security,10,PAGI,3.39,L
MHS_2628,MALANG,9/3/1993,ISLAM,2012,2018,SK,Networking & Cyber Security,11,MALAM,3.45,L
